,listing_id,year,month,days_per_month,available,occupied,occ_yr,occ%,occ_yr%,avg_price,neighborhood,zipcode,bedrooms,bathrooms,number_of_reviews,review_scores_rating,price,area,num_comp,revpar
10141,2792526,2015,5,31,3,28,281,90.32,76.99,199.0,Financial District,10006,1,1.0,13.0,95.0,199,Manhattan,12,179.7368
10142,3162528,2015,1,30,29,1,157,3.33,43.01,119.0,Crown Heights,11225,1,1.0,16.0,97.0,119,Brooklyn,12,3.9627
10143,3162528,2015,2,28,22,6,157,21.43,43.01,119.0,Crown Heights,11225,1,1.0,16.0,97.0,119,Brooklyn,12,25.5017
10144,3162528,2015,3,31,28,3,157,9.68,43.01,119.0,Crown Heights,11225,1,1.0,16.0,97.0,119,Brooklyn,12,11.5192
10145,3162528,2015,4,30,24,6,157,20.0,43.01,119.0,Crown Heights,11225,1,1.0,16.0,97.0,119,Brooklyn,12,23.8
10146,3162528,2015,5,31,25,6,157,19.35,43.01,119.0,Crown Heights,11225,1,1.0,16.0,97.0,119,Brooklyn,12,23.0265
10147,3162528,2015,6,30,4,26,157,86.67,43.01,119.0,Crown Heights,11225,1,1.0,16.0,97.0,119,Brooklyn,12,103.1373
10148,3162528,2015,7,31,31,0,157,0.0,43.01,119.0,Crown Heights,11225,1,1.0,16.0,97.0,119,Brooklyn,12,0.0
10149,3162528,2015,8,31,31,0,157,0.0,43.01,119.0,Crown Heights,11225,1,1.0,16.0,97.0,119,Brooklyn,12,0.0
10150,3162528,2015,9,30,9,21,157,70.0,43.01,143.0,Crown Heights,11225,1,1.0,16.0,97.0,119,Brooklyn,12,100.1
10151,3162528,2015,10,31,5,26,157,83.87,43.01,126.0,Crown Heights,11225,1,1.0,16.0,97.0,119,Brooklyn,12,105.6762
10152,3162528,2015,11,30,0,30,157,100.0,43.01,119.0,Crown Heights,11225,1,1.0,16.0,97.0,119,Brooklyn,12,119.0
10153,3162528,2015,12,31,0,31,157,100.0,43.01,119.0,Crown Heights,11225,1,1.0,16.0,97.0,119,Brooklyn,12,119.0
10154,3174060,2015,1,30,7,23,216,76.67,59.18,100.0,East New York,11417,1,1.0,11.0,91.0,65,Brooklyn,12,76.67
10155,3174060,2015,2,28,28,0,216,0.0,59.18,66.0,East New York,11417,1,1.0,11.0,91.0,65,Brooklyn,12,0.0
10156,3174060,2015,3,31,19,12,216,38.71,59.18,62.0,East New York,11417,1,1.0,11.0,91.0,65,Brooklyn,12,24.0002
10157,3174060,2015,4,30,10,20,216,66.67,59.18,80.0,East New York,11417,1,1.0,11.0,91.0,65,Brooklyn,12,53.336
10158,3174060,2015,5,31,18,13,216,41.94,59.18,70.0,East New York,11417,1,1.0,11.0,91.0,65,Brooklyn,12,29.358
10159,3174060,2015,6,30,12,18,216,60.0,59.18,85.0,East New York,11417,1,1.0,11.0,91.0,65,Brooklyn,12,51.0
10160,3174060,2015,7,31,8,23,216,74.19,59.18,85.0,East New York,11417,1,1.0,11.0,91.0,65,Brooklyn,12,63.0615
10161,3174060,2015,8,31,31,0,216,0.0,59.18,80.0,East New York,11417,1,1.0,11.0,91.0,65,Brooklyn,12,0.0
10162,3174060,2015,9,30,3,27,216,90.0,59.18,78.0,East New York,11417,1,1.0,11.0,91.0,65,Brooklyn,12,70.2
10163,3174060,2015,10,31,3,28,216,90.32,59.18,78.0,East New York,11417,1,1.0,11.0,91.0,65,Brooklyn,12,70.4496
10164,3174060,2015,11,30,10,20,216,66.67,59.18,80.0,East New York,11417,1,1.0,11.0,91.0,65,Brooklyn,12,53.336
10165,3174060,2015,12,31,0,31,216,100.0,59.18,80.0,East New York,11417,1,1.0,11.0,91.0,65,Brooklyn,12,80.0
10166,3655471,2015,2,28,27,1,160,3.57,43.84,245.0,Midtown East,10036,1,1.0,29.0,89.0,245,Manhattan,12,8.7465
10167,3655471,2015,3,31,7,24,160,77.42,43.84,310.0,Midtown East,10036,1,1.0,29.0,89.0,245,Manhattan,12,240.002
10168,3655471,2015,4,30,6,24,160,80.0,43.84,310.0,Midtown East,10036,1,1.0,29.0,89.0,245,Manhattan,12,248.0
10169,3655471,2015,5,31,10,21,160,67.74,43.84,310.0,Midtown East,10036,1,1.0,29.0,89.0,245,Manhattan,12,209.994
10170,3655471,2015,6,30,4,26,160,86.67,43.84,295.0,Midtown East,10036,1,1.0,29.0,89.0,245,Manhattan,12,255.6765
10171,3655471,2015,7,31,7,24,160,77.42,43.84,295.0,Midtown East,10036,1,1.0,29.0,89.0,245,Manhattan,12,228.389
10172,3655471,2015,8,31,22,9,160,29.03,43.84,285.0,Midtown East,10036,1,1.0,29.0,89.0,245,Manhattan,12,82.7355
10173,3655471,2015,9,30,17,13,160,43.33,43.84,280.0,Midtown East,10036,1,1.0,29.0,89.0,245,Manhattan,12,121.324
10174,3655471,2015,10,31,0,31,160,100.0,43.84,295.0,Midtown East,10036,1,1.0,29.0,89.0,245,Manhattan,12,295.0
10175,3655471,2015,11,30,30,0,160,0.0,43.84,295.0,Midtown East,10036,1,1.0,29.0,89.0,245,Manhattan,12,0.0
10176,3655471,2015,12,31,31,0,160,0.0,43.84,338.0,Midtown East,10036,1,1.0,29.0,89.0,245,Manhattan,12,0.0
10177,4033521,2015,1,29,12,17,263,58.62,72.05,90.0,Crown Heights,11233,1,1.0,11.0,95.0,75,Brooklyn,12,52.758
10178,4033521,2015,2,28,15,13,263,46.43,72.05,65.0,Crown Heights,11233,1,1.0,11.0,95.0,75,Brooklyn,12,30.1795
10179,4033521,2015,3,31,4,27,263,87.1,72.05,137.0,Crown Heights,11233,1,1.0,11.0,95.0,75,Brooklyn,12,119.327
10180,4033521,2015,4,30,10,20,263,66.67,72.05,137.0,Crown Heights,11233,1,1.0,11.0,95.0,75,Brooklyn,12,91.3379
10181,4033521,2015,5,31,17,14,263,45.16,72.05,84.0,Crown Heights,11233,1,1.0,11.0,95.0,75,Brooklyn,12,37.9344
10182,4033521,2015,6,30,3,27,263,90.0,72.05,160.0,Crown Heights,11233,1,1.0,11.0,95.0,75,Brooklyn,12,144.0
10183,4033521,2015,7,31,2,29,263,93.55,72.05,160.0,Crown Heights,11233,1,1.0,11.0,95.0,75,Brooklyn,12,149.68
10184,4033521,2015,8,31,10,21,263,67.74,72.05,160.0,Crown Heights,11233,1,1.0,11.0,95.0,75,Brooklyn,12,108.384
10185,4033521,2015,9,30,7,23,263,76.67,72.05,160.0,Crown Heights,11233,1,1.0,11.0,95.0,75,Brooklyn,12,122.672
10186,4033521,2015,10,31,3,28,263,90.32,72.05,160.0,Crown Heights,11233,1,1.0,11.0,95.0,75,Brooklyn,12,144.512
10187,4033521,2015,11,30,5,25,263,83.33,72.05,160.0,Crown Heights,11233,1,1.0,11.0,95.0,75,Brooklyn,12,133.328
10188,4033521,2015,12,31,4,27,263,87.1,72.05,160.0,Crown Heights,11233,1,1.0,11.0,95.0,75,Brooklyn,12,139.36
10189,15796,2015,1,30,0,30,249,100.0,68.22,99.0,Clinton Hill,11238,0,0.5,32.0,81.0,99,Brooklyn,48,99.0
10190,15796,2015,2,28,21,7,249,25.0,68.22,99.0,Clinton Hill,11238,0,0.5,32.0,81.0,99,Brooklyn,48,24.75
10191,15796,2015,3,31,7,24,249,77.42,68.22,99.0,Clinton Hill,11238,0,0.5,32.0,81.0,99,Brooklyn,48,76.6458
10192,15796,2015,4,30,7,23,249,76.67,68.22,99.0,Clinton Hill,11238,0,0.5,32.0,81.0,99,Brooklyn,48,75.9033
10193,15796,2015,5,31,3,28,249,90.32,68.22,99.0,Clinton Hill,11238,0,0.5,32.0,81.0,99,Brooklyn,48,89.4168
10194,15796,2015,6,30,2,28,249,93.33,68.22,99.0,Clinton Hill,11238,0,0.5,32.0,81.0,99,Brooklyn,48,92.3967
10195,15796,2015,7,31,7,24,249,77.42,68.22,99.0,Clinton Hill,11238,0,0.5,32.0,81.0,99,Brooklyn,48,76.6458
10196,15796,2015,8,31,19,12,249,38.71,68.22,99.0,Clinton Hill,11238,0,0.5,32.0,81.0,99,Brooklyn,48,38.3229
10197,15796,2015,9,30,0,30,249,100.0,68.22,99.0,Clinton Hill,11238,0,0.5,32.0,81.0,99,Brooklyn,48,99.0
10198,15796,2015,10,31,8,23,249,74.19,68.22,99.0,Clinton Hill,11238,0,0.5,32.0,81.0,99,Brooklyn,48,73.4481
10199,15796,2015,11,30,9,21,249,70.0,68.22,99.0,Clinton Hill,11238,0,0.5,32.0,81.0,99,Brooklyn,48,69.3
10200,15796,2015,12,31,5,26,249,83.87,68.22,99.0,Clinton Hill,11238,0,0.5,32.0,81.0,99,Brooklyn,48,83.0313
10201,25805,2015,1,30,25,5,223,16.67,61.1,75.0,Clinton Hill,11238,0,0.5,40.0,87.0,99,Brooklyn,48,12.5025
10202,25805,2015,2,28,28,0,223,0.0,61.1,99.0,Clinton Hill,11238,0,0.5,40.0,87.0,99,Brooklyn,48,0.0
10203,25805,2015,3,31,13,18,223,58.06,61.1,99.0,Clinton Hill,11238,0,0.5,40.0,87.0,99,Brooklyn,48,57.4794
10204,25805,2015,4,30,7,23,223,76.67,61.1,99.0,Clinton Hill,11238,0,0.5,40.0,87.0,99,Brooklyn,48,75.9033
10205,25805,2015,5,31,6,25,223,80.65,61.1,99.0,Clinton Hill,11238,0,0.5,40.0,87.0,99,Brooklyn,48,79.8435
10206,25805,2015,6,30,6,24,223,80.0,61.1,99.0,Clinton Hill,11238,0,0.5,40.0,87.0,99,Brooklyn,48,79.2
10207,25805,2015,7,31,17,14,223,45.16,61.1,99.0,Clinton Hill,11238,0,0.5,40.0,87.0,99,Brooklyn,48,44.7084
10208,25805,2015,8,31,0,31,223,100.0,61.1,99.0,Clinton Hill,11238,0,0.5,40.0,87.0,99,Brooklyn,48,99.0
10209,25805,2015,9,30,0,30,223,100.0,61.1,99.0,Clinton Hill,11238,0,0.5,40.0,87.0,99,Brooklyn,48,99.0
10210,25805,2015,10,31,1,30,223,96.77,61.1,99.0,Clinton Hill,11238,0,0.5,40.0,87.0,99,Brooklyn,48,95.8023
10211,25805,2015,11,30,8,22,223,73.33,61.1,99.0,Clinton Hill,11238,0,0.5,40.0,87.0,99,Brooklyn,48,72.5967
10212,25805,2015,12,31,3,28,223,90.32,61.1,99.0,Clinton Hill,11238,0,0.5,40.0,87.0,99,Brooklyn,48,89.4168
10213,33263,2015,1,30,17,13,260,43.33,71.23,75.0,Clinton Hill,11238,0,0.5,35.0,86.0,99,Brooklyn,48,32.4975
10214,33263,2015,2,28,25,3,260,10.71,71.23,99.0,Clinton Hill,11238,0,0.5,35.0,86.0,99,Brooklyn,48,10.6029
10215,33263,2015,3,31,8,23,260,74.19,71.23,99.0,Clinton Hill,11238,0,0.5,35.0,86.0,99,Brooklyn,48,73.4481
10216,33263,2015,4,30,4,26,260,86.67,71.23,99.0,Clinton Hill,11238,0,0.5,35.0,86.0,99,Brooklyn,48,85.8033
10217,33263,2015,5,31,6,25,260,80.65,71.23,99.0,Clinton Hill,11238,0,0.5,35.0,86.0,99,Brooklyn,48,79.8435
10218,33263,2015,6,30,3,27,260,90.0,71.23,99.0,Clinton Hill,11238,0,0.5,35.0,86.0,99,Brooklyn,48,89.1
10219,33263,2015,7,31,0,31,260,100.0,71.23,99.0,Clinton Hill,11238,0,0.5,35.0,86.0,99,Brooklyn,48,99.0
10220,33263,2015,8,31,0,31,260,100.0,71.23,99.0,Clinton Hill,11238,0,0.5,35.0,86.0,99,Brooklyn,48,99.0
10221,33263,2015,9,30,2,28,260,93.33,71.23,99.0,Clinton Hill,11238,0,0.5,35.0,86.0,99,Brooklyn,48,92.3967
10222,33263,2015,10,31,2,29,260,93.55,71.23,99.0,Clinton Hill,11238,0,0.5,35.0,86.0,99,Brooklyn,48,92.6145
10223,33263,2015,11,30,9,21,260,70.0,71.23,99.0,Clinton Hill,11238,0,0.5,35.0,86.0,99,Brooklyn,48,69.3
10224,33263,2015,12,31,1,30,260,96.77,71.23,99.0,Clinton Hill,11238,0,0.5,35.0,86.0,99,Brooklyn,48,95.8023
10225,45703,2015,1,29,8,21,285,72.41,78.08,99.0,Clinton Hill,11238,0,0.5,25.0,91.0,99,Brooklyn,48,71.6859
10226,45703,2015,2,28,7,21,285,75.0,78.08,99.0,Clinton Hill,11238,0,0.5,25.0,91.0,99,Brooklyn,48,74.25
10227,45703,2015,3,31,3,28,285,90.32,78.08,99.0,Clinton Hill,11238,0,0.5,25.0,91.0,99,Brooklyn,48,89.4168
10228,45703,2015,4,30,7,23,285,76.67,78.08,99.0,Clinton Hill,11238,0,0.5,25.0,91.0,99,Brooklyn,48,75.9033
10229,45703,2015,5,31,9,22,285,70.97,78.08,99.0,Clinton Hill,11238,0,0.5,25.0,91.0,99,Brooklyn,48,70.2603
10230,45703,2015,6,30,3,27,285,90.0,78.08,99.0,Clinton Hill,11238,0,0.5,25.0,91.0,99,Brooklyn,48,89.1
10231,45703,2015,7,31,6,25,285,80.65,78.08,99.0,Clinton Hill,11238,0,0.5,25.0,91.0,99,Brooklyn,48,79.8435
10232,45703,2015,8,31,1,30,285,96.77,78.08,99.0,Clinton Hill,11238,0,0.5,25.0,91.0,99,Brooklyn,48,95.8023
10233,45703,2015,9,30,3,27,285,90.0,78.08,99.0,Clinton Hill,11238,0,0.5,25.0,91.0,99,Brooklyn,48,89.1
10234,45703,2015,10,31,6,25,285,80.65,78.08,99.0,Clinton Hill,11238,0,0.5,25.0,91.0,99,Brooklyn,48,79.8435
10235,45703,2015,11,30,0,30,285,100.0,78.08,99.0,Clinton Hill,11238,0,0.5,25.0,91.0,99,Brooklyn,48,99.0
10236,45703,2015,12,31,4,27,285,87.1,78.08,99.0,Clinton Hill,11238,0,0.5,25.0,91.0,99,Brooklyn,48,86.229
10237,29414,2015,1,30,21,9,177,30.0,48.49,122.0,East Village,10003,0,1.0,50.0,93.0,185,Manhattan,144,36.6
10238,29414,2015,2,28,28,0,177,0.0,48.49,185.0,East Village,10003,0,1.0,50.0,93.0,185,Manhattan,144,0.0
10239,29414,2015,3,31,12,19,177,61.29,48.49,195.0,East Village,10003,0,1.0,50.0,93.0,185,Manhattan,144,119.5155
10240,29414,2015,4,30,22,8,177,26.67,48.49,195.0,East Village,10003,0,1.0,50.0,93.0,185,Manhattan,144,52.0065
10241,29414,2015,5,31,0,31,177,100.0,48.49,185.0,East Village,10003,0,1.0,50.0,93.0,185,Manhattan,144,185.0
10242,29414,2015,6,30,18,12,177,40.0,48.49,179.0,East Village,10003,0,1.0,50.0,93.0,185,Manhattan,144,71.6
10243,29414,2015,7,31,22,9,177,29.03,48.49,185.0,East Village,10003,0,1.0,50.0,93.0,185,Manhattan,144,53.7055
10244,29414,2015,8,31,23,8,177,25.81,48.49,185.0,East Village,10003,0,1.0,50.0,93.0,185,Manhattan,144,47.7485
10245,29414,2015,9,30,0,30,177,100.0,48.49,225.0,East Village,10003,0,1.0,50.0,93.0,185,Manhattan,144,225.0
10246,29414,2015,10,31,3,28,177,90.32,48.49,195.0,East Village,10003,0,1.0,50.0,93.0,185,Manhattan,144,176.124
10247,29414,2015,11,30,1,29,177,96.67,48.49,185.0,East Village,10003,0,1.0,50.0,93.0,185,Manhattan,144,178.8395
10248,29414,2015,12,31,14,17,177,54.84,48.49,185.0,East Village,10003,0,1.0,50.0,93.0,185,Manhattan,144,101.454
10249,60538,2015,1,29,27,2,191,6.9,52.33,115.0,East Village,10003,0,1.0,77.0,92.0,125,Manhattan,144,7.935
10250,60538,2015,2,28,28,0,191,0.0,52.33,115.0,East Village,10003,0,1.0,77.0,92.0,125,Manhattan,144,0.0
10251,60538,2015,3,31,6,25,191,80.65,52.33,145.0,East Village,10003,0,1.0,77.0,92.0,125,Manhattan,144,116.9425
10252,60538,2015,4,30,16,14,191,46.67,52.33,145.0,East Village,10003,0,1.0,77.0,92.0,125,Manhattan,144,67.6715
10253,60538,2015,5,31,6,25,191,80.65,52.33,145.0,East Village,10003,0,1.0,77.0,92.0,125,Manhattan,144,116.9425
10254,60538,2015,6,30,0,30,191,100.0,52.33,145.0,East Village,10003,0,1.0,77.0,92.0,125,Manhattan,144,145.0
10255,60538,2015,7,31,14,17,191,54.84,52.33,145.0,East Village,10003,0,1.0,77.0,92.0,125,Manhattan,144,79.518
10256,60538,2015,8,31,19,12,191,38.71,52.33,145.0,East Village,10003,0,1.0,77.0,92.0,125,Manhattan,144,56.1295
10257,60538,2015,9,30,0,30,191,100.0,52.33,145.0,East Village,10003,0,1.0,77.0,92.0,125,Manhattan,144,145.0
10258,60538,2015,10,31,6,25,191,80.65,52.33,145.0,East Village,10003,0,1.0,77.0,92.0,125,Manhattan,144,116.9425
10259,60538,2015,11,30,8,22,191,73.33,52.33,145.0,East Village,10003,0,1.0,77.0,92.0,125,Manhattan,144,106.3285
10260,60538,2015,12,31,18,13,191,41.94,52.33,145.0,East Village,10003,0,1.0,77.0,92.0,125,Manhattan,144,60.813
10261,1721695,2015,1,30,0,30,199,100.0,54.52,180.0,East Village,10003,0,1.0,18.0,98.0,180,Manhattan,144,180.0
10262,1721695,2015,2,28,28,0,199,0.0,54.52,180.0,East Village,10003,0,1.0,18.0,98.0,180,Manhattan,144,0.0
10263,1721695,2015,3,31,30,1,199,3.23,54.52,180.0,East Village,10003,0,1.0,18.0,98.0,180,Manhattan,144,5.814
10264,1721695,2015,4,30,18,12,199,40.0,54.52,180.0,East Village,10003,0,1.0,18.0,98.0,180,Manhattan,144,72.0
10265,1721695,2015,5,31,29,2,199,6.45,54.52,180.0,East Village,10003,0,1.0,18.0,98.0,180,Manhattan,144,11.61
10266,1721695,2015,6,30,3,27,199,90.0,54.52,200.0,East Village,10003,0,1.0,18.0,98.0,180,Manhattan,144,180.0
10267,1721695,2015,7,31,0,31,199,100.0,54.52,200.0,East Village,10003,0,1.0,18.0,98.0,180,Manhattan,144,200.0
10268,1721695,2015,8,31,27,4,199,12.9,54.52,200.0,East Village,10003,0,1.0,18.0,98.0,180,Manhattan,144,25.8
10269,1721695,2015,9,30,0,30,199,100.0,54.52,190.0,East Village,10003,0,1.0,18.0,98.0,180,Manhattan,144,190.0
10270,1721695,2015,10,31,1,30,199,96.77,54.52,190.0,East Village,10003,0,1.0,18.0,98.0,180,Manhattan,144,183.863
10271,1721695,2015,11,30,0,30,199,100.0,54.52,190.0,East Village,10003,0,1.0,18.0,98.0,180,Manhattan,144,190.0
10272,1721695,2015,12,31,0,31,199,100.0,54.52,190.0,East Village,10003,0,1.0,18.0,98.0,180,Manhattan,144,190.0
10273,2105283,2015,1,30,2,28,248,93.33,67.95,109.0,East Village,10003,0,0.0,19.0,95.0,109,Manhattan,144,101.7297
10274,2105283,2015,2,28,0,28,248,100.0,67.95,132.0,East Village,10003,0,0.0,19.0,95.0,109,Manhattan,144,132.0
10275,2105283,2015,3,31,0,31,248,100.0,67.95,132.0,East Village,10003,0,0.0,19.0,95.0,109,Manhattan,144,132.0
10276,2105283,2015,4,30,0,30,248,100.0,67.95,132.0,East Village,10003,0,0.0,19.0,95.0,109,Manhattan,144,132.0
10277,2105283,2015,5,31,1,30,248,96.77,67.95,109.0,East Village,10003,0,0.0,19.0,95.0,109,Manhattan,144,105.4793
10278,2105283,2015,6,30,5,25,248,83.33,67.95,132.0,East Village,10003,0,0.0,19.0,95.0,109,Manhattan,144,109.9956
10279,2105283,2015,7,31,26,5,248,16.13,67.95,132.0,East Village,10003,0,0.0,19.0,95.0,109,Manhattan,144,21.2916
10280,2105283,2015,8,31,1,30,248,96.77,67.95,132.0,East Village,10003,0,0.0,19.0,95.0,109,Manhattan,144,127.7364
10281,2105283,2015,9,30,5,25,248,83.33,67.95,145.0,East Village,10003,0,0.0,19.0,95.0,109,Manhattan,144,120.8285
10282,2105283,2015,10,31,3,28,248,90.32,67.95,145.0,East Village,10003,0,0.0,19.0,95.0,109,Manhattan,144,130.964
10283,2105283,2015,11,30,20,10,248,33.33,67.95,145.0,East Village,10003,0,0.0,19.0,95.0,109,Manhattan,144,48.3285
10284,2105283,2015,12,31,28,3,248,9.68,67.95,145.0,East Village,10003,0,0.0,19.0,95.0,109,Manhattan,144,14.036
10285,2545040,2015,1,29,28,1,154,3.45,42.19,129.0,East Village,10003,0,1.0,41.0,91.0,99,Manhattan,144,4.4505
10286,2545040,2015,2,28,28,0,154,0.0,42.19,155.0,East Village,10003,0,1.0,41.0,91.0,99,Manhattan,144,0.0
10287,2545040,2015,3,31,14,17,154,54.84,42.19,299.0,East Village,10003,0,1.0,41.0,91.0,99,Manhattan,144,163.9716
10288,2545040,2015,4,30,15,15,154,50.0,42.19,88.0,East Village,10003,0,1.0,41.0,91.0,99,Manhattan,144,44.0
10289,2545040,2015,5,31,4,27,154,87.1,42.19,299.0,East Village,10003,0,1.0,41.0,91.0,99,Manhattan,144,260.429
10290,2545040,2015,6,30,7,23,154,76.67,42.19,299.0,East Village,10003,0,1.0,41.0,91.0,99,Manhattan,144,229.2433
10291,2545040,2015,7,31,19,12,154,38.71,42.19,165.0,East Village,10003,0,1.0,41.0,91.0,99,Manhattan,144,63.8715
10292,2545040,2015,8,31,24,7,154,22.58,42.19,165.0,East Village,10003,0,1.0,41.0,91.0,99,Manhattan,144,37.257
10293,2545040,2015,9,30,1,29,154,96.67,42.19,299.0,East Village,10003,0,1.0,41.0,91.0,99,Manhattan,144,289.0433
10294,2545040,2015,10,31,5,26,154,83.87,42.19,299.0,East Village,10003,0,1.0,41.0,91.0,99,Manhattan,144,250.7713
10295,2545040,2015,11,30,13,17,154,56.67,42.19,299.0,East Village,10003,0,1.0,41.0,91.0,99,Manhattan,144,169.4433
10296,2545040,2015,12,31,22,9,154,29.03,42.19,199.0,East Village,10003,0,1.0,41.0,91.0,99,Manhattan,144,57.7697
10297,2645140,2015,1,30,30,0,171,0.0,46.85,154.0,East Village,10003,0,1.0,16.0,89.0,89,Manhattan,144,0.0
10298,2645140,2015,3,31,30,1,171,3.23,46.85,199.0,East Village,10003,0,1.0,16.0,89.0,89,Manhattan,144,6.4277
10299,2645140,2015,6,30,22,8,171,26.67,46.85,225.0,East Village,10003,0,1.0,16.0,89.0,89,Manhattan,144,60.0075
10300,2645140,2015,8,31,1,30,171,96.77,46.85,225.0,East Village,10003,0,1.0,16.0,89.0,89,Manhattan,144,217.7325
10301,2645140,2015,9,30,11,19,171,63.33,46.85,225.0,East Village,10003,0,1.0,16.0,89.0,89,Manhattan,144,142.4925
10302,2645140,2015,10,31,11,20,171,64.52,46.85,65.0,East Village,10003,0,1.0,16.0,89.0,89,Manhattan,144,41.938
10303,3043215,2015,1,30,28,2,171,6.67,46.85,185.0,East Village,10003,0,1.0,19.0,93.0,185,Manhattan,144,12.3395
10304,3043215,2015,2,28,28,0,171,0.0,46.85,185.0,East Village,10003,0,1.0,19.0,93.0,185,Manhattan,144,0.0
10305,3043215,2015,3,31,14,17,171,54.84,46.85,250.0,East Village,10003,0,1.0,19.0,93.0,185,Manhattan,144,137.1
10306,3043215,2015,4,30,17,13,171,43.33,46.85,185.0,East Village,10003,0,1.0,19.0,93.0,185,Manhattan,144,80.1605
10307,3043215,2015,5,31,2,29,171,93.55,46.85,250.0,East Village,10003,0,1.0,19.0,93.0,185,Manhattan,144,233.875
10308,3043215,2015,6,30,6,24,171,80.0,46.85,250.0,East Village,10003,0,1.0,19.0,93.0,185,Manhattan,144,200.0
10309,3043215,2015,7,31,15,16,171,51.61,46.85,250.0,East Village,10003,0,1.0,19.0,93.0,185,Manhattan,144,129.025
10310,3043215,2015,8,31,23,8,171,25.81,46.85,250.0,East Village,10003,0,1.0,19.0,93.0,185,Manhattan,144,64.525
10311,3043215,2015,9,30,3,27,171,90.0,46.85,250.0,East Village,10003,0,1.0,19.0,93.0,185,Manhattan,144,225.0
10312,3043215,2015,10,31,2,29,171,93.55,46.85,250.0,East Village,10003,0,1.0,19.0,93.0,185,Manhattan,144,233.875
10313,3043215,2015,11,30,15,15,171,50.0,46.85,89.0,East Village,10003,0,1.0,19.0,93.0,185,Manhattan,144,44.5
10314,3043215,2015,12,31,11,20,171,64.52,46.85,250.0,East Village,10003,0,1.0,19.0,93.0,185,Manhattan,144,161.3
10315,3048226,2015,1,30,28,2,170,6.67,46.58,129.0,East Village,10003,0,1.0,25.0,93.0,99,Manhattan,144,8.6043
10316,3048226,2015,2,28,28,0,170,0.0,46.58,149.0,East Village,10003,0,1.0,25.0,93.0,99,Manhattan,144,0.0
10317,3048226,2015,3,31,11,20,170,64.52,46.58,199.0,East Village,10003,0,1.0,25.0,93.0,99,Manhattan,144,128.3948
10318,3048226,2015,4,30,8,22,170,73.33,46.58,199.0,East Village,10003,0,1.0,25.0,93.0,99,Manhattan,144,145.9267
10319,3048226,2015,5,31,20,11,170,35.48,46.58,169.0,East Village,10003,0,1.0,25.0,93.0,99,Manhattan,144,59.9612
10320,3048226,2015,6,30,10,20,170,66.67,46.58,199.0,East Village,10003,0,1.0,25.0,93.0,99,Manhattan,144,132.6733
10321,3048226,2015,7,31,29,2,170,6.45,46.58,152.0,East Village,10003,0,1.0,25.0,93.0,99,Manhattan,144,9.804
10322,3048226,2015,8,31,14,17,170,54.84,46.58,199.0,East Village,10003,0,1.0,25.0,93.0,99,Manhattan,144,109.1316
10323,3048226,2015,9,30,2,28,170,93.33,46.58,199.0,East Village,10003,0,1.0,25.0,93.0,99,Manhattan,144,185.7267
10324,3048226,2015,10,31,0,31,170,100.0,46.58,199.0,East Village,10003,0,1.0,25.0,93.0,99,Manhattan,144,199.0
10325,3048226,2015,11,30,7,23,170,76.67,46.58,199.0,East Village,10003,0,1.0,25.0,93.0,99,Manhattan,144,152.5733
10326,3048226,2015,12,31,13,18,170,58.06,46.58,199.0,East Village,10003,0,1.0,25.0,93.0,99,Manhattan,144,115.5394
10327,3075573,2015,1,29,0,29,290,100.0,79.45,180.0,East Village,10003,0,1.0,12.0,87.0,180,Manhattan,144,180.0
10328,3075573,2015,2,28,0,28,290,100.0,79.45,180.0,East Village,10003,0,1.0,12.0,87.0,180,Manhattan,144,180.0
10329,3075573,2015,3,31,2,29,290,93.55,79.45,124.0,East Village,10003,0,1.0,12.0,87.0,180,Manhattan,144,116.002
10330,3075573,2015,4,30,7,23,290,76.67,79.45,124.0,East Village,10003,0,1.0,12.0,87.0,180,Manhattan,144,95.0708
10331,3075573,2015,5,31,2,29,290,93.55,79.45,124.0,East Village,10003,0,1.0,12.0,87.0,180,Manhattan,144,116.002
10332,3075573,2015,6,30,0,30,290,100.0,79.45,124.0,East Village,10003,0,1.0,12.0,87.0,180,Manhattan,144,124.0
10333,3075573,2015,7,31,22,9,290,29.03,79.45,199.0,East Village,10003,0,1.0,12.0,87.0,180,Manhattan,144,57.7697
10334,3075573,2015,8,31,0,31,290,100.0,79.45,124.0,East Village,10003,0,1.0,12.0,87.0,180,Manhattan,144,124.0
10335,3075573,2015,9,30,0,30,290,100.0,79.45,124.0,East Village,10003,0,1.0,12.0,87.0,180,Manhattan,144,124.0
10336,3075573,2015,10,31,0,31,290,100.0,79.45,124.0,East Village,10003,0,1.0,12.0,87.0,180,Manhattan,144,124.0
10337,3075573,2015,11,30,2,28,290,93.33,79.45,174.0,East Village,10003,0,1.0,12.0,87.0,180,Manhattan,144,162.3942
10338,3075573,2015,12,31,11,20,290,64.52,79.45,174.0,East Village,10003,0,1.0,12.0,87.0,180,Manhattan,144,112.2648
10339,3409820,2015,1,29,0,29,255,100.0,69.86,160.0,East Village,10003,0,1.0,11.0,93.0,145,Manhattan,144,160.0
10340,3409820,2015,2,28,20,8,255,28.57,69.86,130.0,East Village,10003,0,1.0,11.0,93.0,145,Manhattan,144,37.141
10341,3409820,2015,3,31,6,25,255,80.65,69.86,160.0,East Village,10003,0,1.0,11.0,93.0,145,Manhattan,144,129.04
